"","int_vote_trump","voted_trump","int_vote_clinton","voted_clinton","lib_conserv_scale","white_voter","latino_voter","swing_voter","swing_trump","swing_hillary","region","age","religion_important_life"
"3043",1,1,0,0,6,1,0,0,0,0,"Northeast",61,0
"3044",0,0,1,1,5,1,0,0,0,0,"West",65,1
"3045",1,1,0,0,3,1,0,0,0,0,"Midwest",66,1
"3046",0,1,0,0,5,1,0,1,1,0,"South",51,1
"3047",0,0,1,1,5,1,0,0,0,0,"Midwest",40,1
"3048",0,0,1,1,3,1,0,0,0,0,"South",40,1
"3049",1,0,0,0,6,1,0,1,0,0,"West",43,1
"3050",0,0,0,1,4,1,0,0,0,1,"South",70,1
"3051",1,1,0,0,6,1,0,0,0,0,"South",73,0
"3052",0,0,1,1,2,0,0,0,0,0,"South",55,1
"3053",1,1,0,0,4,1,0,0,0,0,"Northeast",32,1
"3054",1,1,0,0,6,1,0,0,0,0,"Northeast",55,1
"3055",0,1,0,0,6,1,0,1,1,0,"South",24,1
"3056",1,1,0,0,5,1,0,0,0,0,"West",69,0
"3057",1,1,0,0,4,1,0,0,0,0,"West",45,1
"3058",0,0,1,1,2,1,0,0,0,0,"Midwest",53,1
"3059",0,0,1,1,5,1,0,0,0,0,"South",55,1
"3060",0,0,0,0,4,1,0,0,0,0,"South",58,1
"3061",1,0,0,0,6,1,0,1,0,0,"Midwest",71,1
"3062",1,0,0,0,7,1,0,1,0,0,"South",86,1
"3063",1,1,0,0,7,1,0,0,0,0,"Midwest",70,1
"3064",1,0,0,0,6,1,0,1,0,0,"South",43,0
"3065",0,0,1,1,3,1,0,0,0,0,"West",54,0
"3066",1,0,0,0,6,1,0,1,0,0,"West",54,0
"3067",0,0,0,0,2,1,0,0,0,0,"South",57,0
"3068",0,0,1,0,4,1,1,0,0,0,"South",24,1
"3069",0,0,1,0,4,1,0,0,0,0,"Northeast",58,1
"3070",1,1,0,0,4,1,0,0,0,0,"South",79,1
"3071",1,1,0,0,5,1,0,0,0,0,"South",47,1
"3072",0,0,1,0,4,0,1,0,0,0,"West",22,1
"3073",0,0,1,1,3,1,0,0,0,0,"West",32,0
"3074",0,0,1,0,2,1,0,0,0,0,"South",53,0
"3075",0,0,1,1,5,1,0,0,0,0,"South",37,1
"3076",0,0,1,1,3,1,0,0,0,0,"Midwest",38,1
"3077",0,0,1,0,2,1,0,0,0,0,"South",23,0
"3078",0,0,1,1,2,1,0,0,0,0,"Midwest",32,0
"3079",0,0,1,1,4,1,0,0,0,0,"Midwest",53,1
"3080",0,0,1,0,2,1,0,0,0,0,"South",43,0
"3081",1,1,0,0,6,1,0,0,0,0,"South",67,0
"3082",0,0,1,1,1,1,0,0,0,0,"South",28,0
"3083",0,0,1,1,4,1,0,0,0,0,"Midwest",21,1
"3084",0,0,1,1,2,1,0,0,0,0,"South",59,0
"3085",1,1,0,0,4,1,0,0,0,0,"Midwest",49,1
"3086",0,0,0,0,4,1,1,0,0,0,"Northeast",37,1
"3087",0,0,0,0,4,1,0,0,0,0,"South",40,1
"3088",1,1,0,0,5,1,0,0,0,0,"Northeast",85,1
"3089",0,0,0,0,4,0,0,0,0,0,"Northeast",32,0
"3090",1,1,0,0,5,1,0,0,0,0,"Midwest",51,1
"3091",0,0,0,1,4,1,0,0,0,1,"Midwest",33,1
"3092",0,0,1,1,2,1,0,0,0,0,"Midwest",32,0
"3093",0,0,1,1,4,1,0,0,0,0,"Northeast",68,0
"3094",0,0,1,1,2,1,0,0,0,0,"South",43,0
"3095",0,0,1,1,2,1,0,0,0,0,"Northeast",31,0
"3096",0,0,1,0,4,1,0,0,0,0,"South",30,1
"3097",0,0,1,0,5,1,0,0,0,0,"South",45,0
"3098",0,0,0,0,4,1,0,0,0,0,"West",27,0
"3099",1,1,0,0,5,1,0,0,0,0,"Northeast",44,1
"3100",0,0,0,0,6,1,0,0,0,0,"Midwest",32,1
"3101",1,1,0,0,4,1,0,0,0,0,"Midwest",39,1
"3102",1,1,0,0,6,1,0,0,0,0,"West",56,1
"3103",1,1,0,0,5,1,0,0,0,0,"Midwest",23,1
"3104",1,1,0,0,3,1,0,0,0,0,"South",59,1
"3105",1,1,0,0,1,1,0,0,0,0,"South",25,0
"3106",0,0,1,1,2,1,0,0,0,0,"South",54,0
"3107",0,0,0,0,4,0,0,0,0,0,"South",40,1
"3108",1,1,0,0,6,1,0,0,0,0,"Northeast",70,0
"3109",1,0,0,0,6,0,0,1,0,0,"West",52,1
"3110",1,1,0,0,6,1,0,0,0,0,"Midwest",59,1
"3111",1,1,0,0,6,1,0,0,0,0,"Midwest",78,1
"3112",0,0,1,1,4,0,0,0,0,0,"Midwest",30,1
"3113",0,0,0,0,6,1,0,0,0,0,"Midwest",75,1
"3114",0,0,0,0,4,1,1,0,0,0,"Midwest",64,0
"3115",1,1,0,0,4,1,0,0,0,0,"South",58,1
"3116",0,0,0,0,4,1,0,0,0,0,"South",52,0
"3117",1,1,0,0,6,1,0,0,0,0,"West",61,1
"3118",0,0,1,1,4,1,0,0,0,0,"South",51,1
"3119",0,0,1,1,4,1,0,0,0,0,"South",22,1
"3120",1,0,0,0,6,1,0,1,0,0,"West",33,1
"3121",0,0,1,1,5,1,0,0,0,0,"Midwest",64,1
"3122",1,0,0,0,6,1,0,1,0,0,"South",55,1
"3123",1,0,0,0,4,0,1,1,0,0,"West",37,1
"3124",0,0,1,0,4,1,0,0,0,0,"West",29,1
"3125",0,0,1,1,6,0,0,0,0,0,"South",41,0
"3126",0,0,0,0,4,1,0,0,0,0,"West",24,1
"3127",1,1,0,0,6,1,0,0,0,0,"Midwest",77,0
"3128",1,1,0,0,4,0,0,0,0,0,"Northeast",67,1
"3129",0,0,0,0,7,1,0,0,0,0,"Northeast",54,1
"3130",0,0,1,1,4,1,0,0,0,0,"Midwest",54,1
"3131",1,0,0,0,3,1,0,1,0,0,"South",20,0
"3132",0,0,0,0,6,1,0,0,0,0,"South",59,1
"3133",1,1,0,0,6,1,0,0,0,0,"West",60,0
"3134",0,0,0,0,4,1,0,0,0,0,"Northeast",48,1
"3135",1,1,0,0,7,1,0,0,0,0,"Northeast",33,1
"3136",0,0,0,0,5,1,0,0,0,0,"South",64,0
"3137",0,0,1,1,3,1,0,0,0,0,"South",56,1
"3138",1,1,0,0,6,1,0,0,0,0,"Northeast",67,1
"3139",0,0,0,0,2,1,0,0,0,0,"West",33,0
"3140",1,1,0,0,7,1,0,0,0,0,"West",22,0
"3141",1,0,0,0,6,1,0,1,0,0,"West",63,1
"3142",0,0,1,1,4,1,0,0,0,0,"Midwest",68,0
"3143",1,0,0,0,6,1,0,1,0,0,"South",75,1
"3144",0,0,1,1,2,1,0,0,0,0,"Midwest",41,1
"3145",1,0,0,0,6,1,0,1,0,0,"South",75,1
"3146",1,1,0,0,2,1,0,0,0,0,"Midwest",39,1
"3147",0,0,0,1,1,1,0,0,0,1,"Northeast",39,0
"3148",1,1,0,0,6,1,0,0,0,0,"South",64,1
"3149",0,0,1,1,4,1,0,0,0,0,"West",36,1
"3150",0,0,1,1,2,1,0,0,0,0,"South",67,1
"3151",1,0,0,0,6,1,0,1,0,0,"South",64,1
"3152",1,1,0,0,6,1,0,0,0,0,"Midwest",69,0
"3153",1,1,0,0,6,1,0,0,0,0,"Midwest",53,1
"3154",0,0,0,0,2,1,0,0,0,0,"Northeast",21,0
"3155",1,1,0,0,7,1,0,0,0,0,"Northeast",75,1
"3156",0,0,1,1,2,1,0,0,0,0,"Midwest",59,1
"3157",0,0,0,0,3,1,0,0,0,0,"West",44,0
"3158",0,0,1,0,5,1,0,0,0,0,"South",68,0
"3159",0,0,0,0,5,1,0,0,0,0,"West",59,1
"3160",0,0,1,1,2,1,0,0,0,0,"West",35,1
"3161",0,0,1,0,4,1,0,0,0,0,"Midwest",24,0
"3162",1,1,0,0,6,1,0,0,0,0,"South",71,1
"3163",1,1,0,0,6,1,0,0,0,0,"Northeast",72,1
"3164",0,0,0,0,4,1,0,0,0,0,"West",31,0
"3165",1,0,0,0,5,1,0,1,0,0,"South",47,1
"3166",0,0,0,0,4,1,0,0,0,0,"South",49,1
"3167",0,0,1,0,5,1,0,0,0,0,"Midwest",44,1
"3168",0,0,1,1,5,1,0,0,0,0,"West",69,1
"3169",0,0,1,1,2,1,0,0,0,0,"Midwest",39,1
"3170",1,0,0,0,7,1,0,1,0,0,"South",51,1
"3171",1,0,0,0,7,1,0,1,0,0,"South",59,1
"3172",1,0,0,0,6,1,0,1,0,0,"Midwest",45,1
"3173",0,0,1,1,2,1,0,0,0,0,"Midwest",52,1
"3174",0,0,1,1,1,1,0,0,0,0,"West",61,0
"3175",0,0,1,1,2,1,0,0,0,0,"Northeast",74,0
"3176",1,1,0,0,6,1,0,0,0,0,"South",67,1
"3177",0,0,0,0,3,1,0,0,0,0,"South",22,0
"3178",0,0,1,1,4,1,0,0,0,0,"Northeast",69,1
"3179",0,0,1,1,3,0,0,0,0,0,"Midwest",53,1
"3180",0,0,0,0,4,1,0,0,0,0,"West",20,0
"3181",1,1,0,0,6,1,0,0,0,0,"South",74,1
"3182",1,1,0,0,6,1,0,0,0,0,"Midwest",65,1
"3183",0,0,0,0,6,1,0,0,0,0,"Midwest",29,1
"3184",0,0,0,0,4,1,0,0,0,0,"Northeast",72,0
"3185",1,1,0,0,7,1,0,0,0,0,"Midwest",44,1
"3186",1,0,0,0,4,1,0,1,0,0,"South",33,1
"3187",1,1,0,0,7,1,0,0,0,0,"Midwest",67,1
"3188",0,0,1,1,3,1,0,0,0,0,"Northeast",49,0
"3189",1,1,0,0,6,1,0,0,0,0,"West",48,1
"3190",1,0,0,0,7,1,0,1,0,0,"West",67,0
"3191",1,1,0,0,5,1,0,0,0,0,"South",55,0
"3192",1,1,0,0,5,1,0,0,0,0,"South",35,1
"3193",0,0,0,0,4,1,0,0,0,0,"West",28,0
"3194",0,0,1,1,2,0,1,0,0,0,"West",43,0
"3195",0,0,0,0,4,1,0,0,0,0,"Northeast",44,0
"3196",1,1,0,0,3,1,1,0,0,0,"South",23,0
"3197",1,1,0,0,4,1,0,0,0,0,"Midwest",58,0
"3198",0,0,1,1,4,1,0,0,0,0,"Midwest",59,0
"3199",1,1,0,0,6,1,0,0,0,0,"West",65,1
"3200",0,0,1,1,3,1,0,0,0,0,"West",82,1
"3201",1,1,0,0,6,1,0,0,0,0,"Northeast",36,1
"3202",0,0,1,1,2,1,0,0,0,0,"West",38,0
"3203",0,0,0,1,4,0,0,0,0,1,"West",32,0
"3204",1,1,0,0,5,1,0,0,0,0,"South",54,0
"3205",0,0,1,0,4,0,1,0,0,0,"West",26,1
"3206",0,1,0,0,6,1,0,1,1,0,"Northeast",76,1
"3207",1,1,0,0,6,1,0,0,0,0,"South",34,1
"3208",0,0,1,0,2,1,0,0,0,0,"West",49,0
"3209",0,0,1,1,3,1,0,0,0,0,"South",42,1
"3210",1,1,0,0,4,1,0,0,0,0,"Northeast",52,1
"3211",1,1,0,0,4,1,0,0,0,0,"South",82,1
"3212",0,0,0,0,4,1,0,0,0,0,"South",27,1
"3213",0,0,1,1,6,0,0,0,0,0,"South",39,1
